AÑO;MES;DÍA;INDICE_NOMINAL;RENT_ANUAL_IN;INDICE_REAL;RENT_ANUAL_IR
2018;Octubre;1;267.75;-0.0279;211.99;-0.0014
2018;Octubre;2;267.73;-0.0264;211.22;-0.0054
2018;Octubre;3;266.66;-0.0291;211.23;-0.0043
2018;Octubre;4;265.67;-0.0342;210.74;-0.005
2018;Octubre;5;265.84;-0.0346;211.31;-0.0048
2018;Octubre;9;266.13;-0.0337;210.99;-0.0074
2018;Octubre;10;265.67;-0.0399;211.01;-0.0112
2018;Octubre;11;265.18;-0.0447;210.7;-0.0159
2018;Octubre;12;264.94;-0.0456;210.65;-0.0164
2018;Octubre;15;264.99;-0.0455;209.38;-0.0316
2018;Octubre;16;265.91;-0.042;209.39;-0.0306
2018;Octubre;17;266.06;-0.0403;210.17;-0.0196
2018;Octubre;18;265.59;-0.0392;209.43;-0.0202
2018;Octubre;19;265.99;-0.0382;209.44;-0.0202
2018;Octubre;22;265.7;-0.0413;210.22;-0.0187
2018;Octubre;23;265.18;-0.0418;210.59;-0.0149
2018;Octubre;24;264.52;-0.0435;210.31;-0.0162
2018;Octubre;25;264.41;-0.0418;210.27;-0.0139
2018;Octubre;26;264.66;-0.0403;210.28;-0.0117
2018;Octubre;29;263.92;-0.0419;210.29;-0.0103
2018;Octubre;30;263.02;-0.0416;211.25;-0.0029
2018;Octubre;31;263.11;-0.0408;211.9;0.0011
2018;Noviembre;5;264.53;-0.0341;211.76;0.0004
2018;Noviembre;6;265.02;-0.0354;211.77;0.0012
2018;Noviembre;7;266.04;-0.0319;211.9;-0.0027
2018;Noviembre;8;265.87;-0.037;211.57;-0.006
2018;Noviembre;9;265.76;-0.0392;211.7;-0.0048
2018;Noviembre;12;265.53;-0.0404;211.7;-0.0028
2018;Noviembre;13;265.2;-0.0394;211.33;-0.0082
2018;Noviembre;14;265.37;-0.0433;211.33;-0.0066
2018;Noviembre;15;265.77;-0.0409;212.48;-0.0004
2018;Noviembre;16;266.91;-0.0359;196.16;-0.0731
2018;Noviembre;19;267.04;-0.0313;211.83;0.0004
2018;Noviembre;20;267.1;-0.0313;213.06;0.0044
2018;Noviembre;21;268.13;-0.0295;213.07;0.0068
2018;Noviembre;22;268.93;-0.025;213.43;0.0075
2018;Noviembre;23;269.02;-0.0254;213.48;0.0048
2018;Noviembre;26;268.73;-0.0265;213.5;0.0075
2018;Noviembre;27;268.99;-0.0267;213.46;0.0055
2018;Noviembre;28;269.47;-0.0271;214.12;0.0086
2018;Noviembre;29;267.87;-0.0335;213.22;0.001
2018;Noviembre;30;269.06;-0.0319;213.67;0.0024
2018;Diciembre;3;268.78;-0.0331;213.25;0.001
2018;Diciembre;4;268.31;-0.0346;213.26;-0.0015
2018;Diciembre;5;268.56;-0.0362;213.46;0.0018
2018;Diciembre;6;268.24;-0.0361;213.75;0.0025
2018;Diciembre;7;268.02;-0.0363;213.76;-0.001
2018;Diciembre;10;266.76;-0.0432;213.78;-0.0009
2018;Diciembre;11;266.77;-0.0438;213.24;-0.0036
2018;Diciembre;12;267.29;-0.0437;213.25;-0.0048
2018;Diciembre;13;266.95;-0.0462;213.92;-0.0026
2018;Diciembre;14;266.95;-0.0471;214.03;-0.0026
2018;Diciembre;17;267.68;-0.0419;214.34;0.0008
2018;Diciembre;18;268.15;-0.0287;214.35;0.0155
2018;Diciembre;19;268.1;-0.0294;214.39;0.0155
2018;Diciembre;20;269.18;-0.0324;214.51;0.0066
2018;Diciembre;21;269.71;-0.032;214.63;0.0051
2018;Diciembre;26;270.19;-0.0297;214.68;0.001
2018;Diciembre;27;270.61;-0.0323;214.96;0.0021
2018;Diciembre;28;271.38;-0.0307;215.34;0.0021
2018;Diciembre;31;271.3;-0.0335;215.19;-0.0006
2019;Enero;2;271.73;-0.0339;215.19;0.0019
2019;Enero;3;271.59;-0.0336;215.23;-0.0012
2019;Enero;4;271.65;-0.0337;215.42;-0.005
2019;Enero;7;271.94;-0.0347;215.33;-0.0118
2019;Enero;8;271.78;-0.0381;215.42;-0.0142
2019;Enero;9;272.71;-0.0427;215.66;-0.0111
2019;Enero;10;272.81;-0.0459;216.63;-0.0026
2019;Enero;11;272.68;-0.044;215.57;-0.006
2019;Enero;14;272.52;-0.0414;217.4;-0.0043
2019;Enero;15;272.59;-0.0397;218.79;-0.0083
2019;Enero;16;272.3;-0.0467;218.38;-0.0148
2019;Enero;17;272.09;-0.056;216.15;-0.0283
2019;Enero;18;272.56;-0.0587;216.19;-0.0271
2019;Enero;21;272.6;-0.0612;216.29;-0.0162
2019;Enero;22;272.49;-0.0604;215.94;-0.0216
2019;Enero;23;272.11;-0.0648;215.59;-0.018
2019;Enero;24;272.06;-0.0665;215.43;-0.0191
2019;Enero;25;272.6;-0.0629;215.82;-0.0195
2019;Enero;28;272.63;-0.0637;215.57;-0.0212
2019;Enero;29;272.56;-0.066;215.45;-0.021
2019;Enero;30;272.48;-0.067;215.55;-0.0198
2019;Enero;31;274.88;-0.0575;216.04;-0.0186
2019;Febrero;1;275.21;-0.0562;215.68;-0.0231
2019;Febrero;4;275.56;-0.0562;214.3;-0.0253
2019;Febrero;5;275.77;-0.0574;214.42;-0.021
2019;Febrero;6;275.83;-0.0598;215.41;-0.0218
2019;Febrero;7;276.03;-0.0567;215.31;-0.0215
2019;Febrero;8;276.04;-0.0568;215.33;-0.0215
2019;Febrero;11;275.9;-0.0566;216.49;-0.0156
2019;Febrero;12;275.95;-0.0564;216.19;-0.0198
2019;Febrero;13;275.33;-0.0568;216.01;-0.0207
2019;Febrero;14;275.54;-0.0524;214.54;-0.0287
2019;Febrero;15;276.03;-0.0525;214.74;-0.0234
2019;Febrero;18;276.29;-0.052;214.64;-0.0271
2019;Febrero;19;276.48;-0.0496;214.75;-0.0226
2019;Febrero;20;276.39;-0.0508;214.72;-0.0201
2019;Febrero;21;275.92;-0.0509;214.48;-0.0257
2019;Febrero;22;276.77;-0.0439;214.76;-0.0249
2019;Febrero;25;276.68;-0.046;214.44;-0.0258
2019;Febrero;26;276.69;-0.0467;215.1;-0.0229
2019;Febrero;27;276.82;-0.0452;214.48;-0.0258
2019;Febrero;28;276.82;-0.045;214.89;-0.0259
2019;Marzo;1;276.87;-0.0452;214.48;-0.0295
2019;Marzo;4;277.46;-0.0448;214.41;-0.0313
2019;Marzo;5;277.67;-0.0451;214.32;-0.0312
2019;Marzo;6;277.61;-0.0199;214.3;-0.0314
2019;Marzo;7;277.96;-0.0183;214.66;-0.0324
2019;Marzo;8;278.29;-0.0178;214.71;-0.0313
2019;Marzo;11;278.8;-0.0179;214.73;-0.0319
2019;Marzo;12;279.74;-0.0127;215;-0.0315
2019;Marzo;13;280.04;-0.013;214.82;-0.0331
2019;Marzo;14;280.65;-0.011;214.59;-0.0365
2019;Marzo;15;282.14;-0.0029;214.55;-0.0368
2019;Marzo;18;281.85;-0.0023;214.14;-0.0392
2019;Marzo;19;281.08;-0.0065;213.77;-0.0411
2019;Marzo;20;281.35;-0.0029;214.01;-0.035
2019;Marzo;21;283.57;0.0086;214.13;-0.0364
2019;Marzo;22;283.08;0.0047;214.04;-0.0381
2019;Marzo;25;283.44;0.0036;214.12;-0.0409
2019;Marzo;26;283.67;0.0039;214.28;-0.0382
2019;Marzo;27;282.65;-0.0049;214.18;-0.0388
2019;Marzo;28;282.96;-0.0019;214.18;-0.0396
2019;Marzo;29;283.26;-0.0008;220.21;-0.0125
2019;Marzo;31;283.34;-0.0009;0;0
2019;Abril;1;284.15;-0.0003;221.41;-0.0071
2019;Abril;2;284.12;-0.0008;220.87;-0.0135
2019;Abril;3;283.99;-0.0005;221.33;-0.0101
2019;Abril;4;284.45;0.0028;221.59;-0.0086
2019;Abril;5;284.75;0.0046;221.96;-0.0054
2019;Abril;8;284.99;0.0047;222.36;-0.0051
2019;Abril;9;284.78;0.0073;223.19;0.0023
2019;Abril;10;284.38;0.008;222.93;0.0034
2019;Abril;11;283.55;0.0073;222.22;0.0001
2019;Abril;12;283.22;0.0083;221.81;-0.0019
2019;Abril;15;283.71;0.0109;222.53;0.0013
2019;Abril;16;283.25;0.0088;220.35;-0.0073
2019;Abril;17;283.78;0.0144;221.3;0.0039
2019;Abril;22;284.06;0.0209;221.95;0.0107
2019;Abril;23;284.36;0.0173;222.33;0.012
2019;Abril;24;283.9;0.0157;222.27;0.0143
2019;Abril;25;283.72;0.0164;222.32;0.0188
2019;Abril;26;284.4;0.0237;222.51;0.0268
2019;Abril;29;285.22;0.0331;222.17;0.0244
2019;Abril;30;285.83;0.0351;222.43;0.0251
2019;Mayo;2;285.18;0.0322;222.72;0.0277
2019;Mayo;3;285.51;0.0308;222.84;0.0282
2019;Mayo;6;285;0.0308;222.71;0.0128
2019;Mayo;7;284.61;0.0299;221.4;0.0212
2019;Mayo;8;284.84;0.0299;222.32;0.0459
2019;Mayo;9;284.39;0.0321;222.5;0.0468
2019;Mayo;10;285.13;0.0426;222.32;0.0408
2019;Mayo;13;284.65;0.0374;222.22;0.0186
2019;Mayo;14;284.96;0.0336;222.19;0.0186
2019;Mayo;15;285.57;0.0328;222.33;0.0262
2019;Mayo;16;286.06;0.0332;222.66;0.0278
2019;Mayo;17;286.4;0.0403;222.87;0.0442
2019;Mayo;20;287.25;0.0471;223.24;0.0524
2019;Mayo;21;287.84;0.0611;222.94;0.0594
2019;Mayo;22;287.59;0.0654;227.93;0.0753
2019;Mayo;23;287.79;0.0738;228.48;0.0792
2019;Mayo;24;288.57;0.0713;227.46;0.0722
2019;Mayo;27;288.83;0.0712;227.47;0.0703
2019;Mayo;28;289.9;0.0736;227.87;0.0711
2019;Mayo;29;290.2;0.0745;228.09;0.0741
2019;Mayo;30;289.64;0.0726;227.97;0.0714
2019;Mayo;31;289.39;0.073;227.89;0.0711
2019;Junio;3;289.35;0.071;228.33;0.0755
2019;Junio;4;290.17;0.075;228.6;0.0755
2019;Junio;5;289.91;0.0765;228.6;0.0751
2019;Junio;6;291.73;0.0811;228.71;0.0726
2019;Junio;7;293.01;0.0844;230.03;0.0843
2019;Junio;10;292.4;0.0782;230.03;0.0843
2019;Junio;11;293.76;0.0863;230.15;0.0837
2019;Junio;12;294.8;0.0902;231.25;0.0901
2019;Junio;13;295.34;0.0919;231;0.0897
2019;Junio;14;298.19;0.1039;228.24;0.0783
2019;Junio;17;297.3;0.1009;231.52;0.0937
2019;Junio;18;298.42;0.1072;232.52;0.1044
2019;Junio;19;298.27;0.1106;233.26;0.1069
2019;Junio;20;301.14;0.1222;233.34;0.1072
2019;Junio;21;300.13;0.1171;232.04;0.0987
2019;Junio;24;300.29;0.1168;231.87;0.0979
2019;Junio;25;300.79;0.1184;232.02;0.0948
2019;Junio;26;298.74;0.1077;231.83;0.0939
2019;Junio;27;298.12;0.1051;231.79;0.0896
2019;Junio;28;298.75;0.1033;232.16;0.0891
2019;Julio;1;299.42;0.1022;232.04;0.0885
2019;Julio;2;300.15;0.1034;232.31;0.0883
2019;Julio;3;301.15;0.107;232.35;0.0884
2019;Julio;4;301.55;0.1031;235.69;0.0967
2019;Julio;5;301.59;0.1035;235.88;0.0975
2019;Julio;8;302.35;0.1056;235.85;0.097
2019;Julio;9;302.32;0.1026;236.1;0.0967
2019;Julio;10;302.51;0.1013;236.73;0.0995
2019;Julio;11;302.41;0.0992;236.81;0.102
2019;Julio;12;302.72;0.1028;243.54;0.1249
2019;Julio;15;305.13;0.1114;243.81;0.1261
2019;Julio;16;305.52;0.1124;242.76;0.1188
2019;Julio;17;307.33;0.1197;243.31;0.1212
2019;Julio;18;309.69;0.128;242.84;0.1186
2019;Julio;19;311.12;0.1317;242.41;0.1193
2019;Julio;22;310.85;0.1325;242.71;0.1206
2019;Julio;23;310.32;0.1317;243.37;0.1252
2019;Julio;24;309.82;0.1301;242.81;0.1216
2019;Julio;25;310.23;0.1289;242.76;0.1212
2019;Julio;26;310.45;0.1277;243.35;0.1215
2019;Julio;31;308.19;0.1179;243.03;0.1196
2019;Agosto;1;307.93;0.1158;241.1;0.1242
2019;Agosto;2;306.96;0.1118;240.75;0.1224
2019;Agosto;5;306.33;0.1075;240.82;0.1397
2019;Agosto;6;308.45;0.1144;241.05;0.1308
2019;Agosto;7;309.62;0.1161;241.02;0.1306
2019;Agosto;8;309.73;0.1147;241.3;0.1271
2019;Agosto;9;312.52;0.1252;241.5;0.1263
2019;Agosto;12;313.57;0.1302;241.69;0.1271
2019;Agosto;13;313.99;0.1326;244.28;0.1537
2019;Agosto;14;313.97;0.1339;243.09;0.148
2019;Agosto;15;313.06;0.1339;244.1;0.1507
2019;Agosto;16;314.22;0.1366;245.32;0.163
2019;Agosto;19;313.58;0.1375;244.37;0.1584
2019;Agosto;20;312.86;0.1345;244.37;0.1523
2019;Agosto;21;312.45;0.1364;245.42;0.1571
2019;Agosto;22;312.75;0.1345;245.25;0.1562
2019;Agosto;23;313.02;0.132;245.55;0.1572
2019;Agosto;26;312.8;0.1282;245.16;0.1547
2019;Agosto;27;313.23;0.1296;244.98;0.1536
2019;Agosto;28;313.4;0.13;246.81;0.1621
2019;Agosto;29;313.2;0.1293;247.9;0.1673
2019;Setiembre;2;313.03;0.1312;247.61;0.1627
2019;Setiembre;3;313.72;0.134;248.16;0.1665
2019;Setiembre;4;314.88;0.1378;248.44;0.1678
2019;Setiembre;5;315.45;0.172;248.39;0.1641
2019;Setiembre;6;316.49;0.1756;248.27;0.1686
2019;Setiembre;9;315.5;0.1708;248.12;0.1726
2019;Setiembre;10;315.31;0.1727;248.29;0.1735
2019;Setiembre;11;315.65;0.1758;248.27;0.1734
2019;Setiembre;12;315.63;0.1757;242.03;0.1338
2019;Setiembre;13;314.79;0.174;246.33;0.1596
2019;Setiembre;16;314.18;0.1717;246.3;0.1584
2019;Setiembre;17;314.07;0.171;246.86;0.1601
2019;Setiembre;18;313.73;0.1684;246.67;0.1591
2019;Setiembre;19;312.54;0.1644;246.54;0.1581
2019;Setiembre;20;312.66;0.1653;246.39;0.1603
2019;Setiembre;23;313.57;0.1695;246.18;0.1578
2019;Setiembre;24;314.37;0.1728;246.45;0.1589
2019;Setiembre;25;313.83;0.1707;246.54;0.163
2019;Setiembre;26;313.18;0.1699;246.65;0.1635
2019;Setiembre;27;312.2;0.1686;246.54;0.1602
2019;Setiembre;30;312.85;0.1702;246.34;0.1595
2019;Octubre;1;313.29;0.1716;246.26;0.1617
2019;Octubre;2;312.87;0.1693;246.06;0.165
2019;Octubre;3;313.79;0.172;246.19;0.1655
2019;Octubre;4;315.09;0.1769;246.14;0.168
2019;Octubre;7;316.78;0.188;246.39;0.166
2019;Octubre;9;318.49;0.1988;246.6;0.1688
2019;Octubre;10;320.16;0.2043;246.96;0.1704
2019;Octubre;11;318.39;0.1964;247.1;0.1728
2019;Octubre;14;319.66;0.2032;244.14;0.159
2019;Octubre;15;318.84;0.2023;246.58;0.1777
2019;Octubre;16;320.39;0.2093;246.54;0.1774
2019;Octubre;17;320.17;0.2083;246.41;0.1724
2019;Octubre;18;319.96;0.2033;245.2;0.1708
2019;Octubre;21;319.1;0.1993;245.13;0.1704
2019;Octubre;22;318.23;0.1982;245.15;0.1662
2019;Octubre;23;317.22;0.1926;244.98;0.1633
2019;Octubre;24;317.29;0.1942;244.93;0.1646
2019;Octubre;25;316.42;0.1932;245.14;0.1659
2019;Octubre;28;314.88;0.1904;244.93;0.1648
2019;Octubre;29;314.95;0.1912;245.03;0.1652
2019;Octubre;30;314.34;0.1877;244.77;0.1587
2019;Octubre;31;315.5;0.1954;0;0
2019;Noviembre;4;316.88;0.2048;244.71;0.1548
2019;Noviembre;5;316.01;0.201;244.65;0.1553
2019;Noviembre;6;315.38;0.1923;244.72;0.1556
2019;Noviembre;7;314.32;0.186;244.67;0.1546
2019;Noviembre;8;315.36;0.1854;244.53;0.1558
2019;Noviembre;11;314.92;0.1845;244.39;0.1544
2019;Noviembre;12;313.79;0.1807;244.18;0.1534
2019;Noviembre;13;310.04;0.1676;245.28;0.1607
2019;Noviembre;14;310.58;0.1711;245.08;0.1597
2019;Noviembre;15;312.58;0.1779;241.58;0.1369
2019;Noviembre;18;313.17;0.1783;241.77;0.2325
2019;Noviembre;19;313.22;0.1735;241.82;0.1416
2019;Noviembre;20;312.68;0.1709;241.58;0.1339
2019;Noviembre;21;312.96;0.1717;241.43;0.1331
2019;Noviembre;22;313.7;0.17;241.36;0.1309
2019;Noviembre;25;314;0.1676;241.11;0.1294
2019;Noviembre;26;314.58;0.1693;240.92;0.1284
2019;Noviembre;27;313.56;0.1668;240.97;0.1289
2019;Noviembre;28;313.01;0.1637;241.6;0.1283
2019;Noviembre;29;311.82;0.1572;241.62;0.1332
2019;Diciembre;2;311.36;0.1623;241.31;0.1293
2019;Diciembre;3;313.37;0.1647;237.83;0.1153
2019;Diciembre;4;313.41;0.166;237.48;0.1136
2019;Diciembre;5;313.13;0.167;238.37;0.1167
2019;Diciembre;6;313.45;0.1672;236.54;0.1066
2019;Diciembre;9;314.82;0.1737;235.86;0.1034
2019;Diciembre;10;316.12;0.1795;235.94;0.1036
2019;Diciembre;11;316.08;0.1849;236.11;0.1072
2019;Diciembre;12;315.64;0.1832;236.14;0.1073
2019;Diciembre;13;316.62;0.1845;236;0.1033
2019;Diciembre;16;316.59;0.186;235.95;0.1024
2019;Diciembre;17;316.48;0.1856;235.76;0.0999
2019;Diciembre;18;316.4;0.182;235.7;0.0996
2019;Diciembre;19;315.58;0.1769;235.63;0.0991
2019;Diciembre;20;316.43;0.1802;235.62;0.0984
2019;Diciembre;23;316.69;0.1765;235.68;0.0981
2019;Diciembre;24;317.06;0.1756;235.74;0.0984
2019;Diciembre;26;317.21;0.174;223.87;0.0428
2019;Diciembre;27;317.21;0.1722;223.84;0.0413
2019;Diciembre;30;316.08;0.1647;223.75;0.039
2019;Diciembre;31;315.71;0.1637;223;0.0363
2020;Enero;2;317.76;0.1694;222.45;0.0337
2020;Enero;3;317.58;0.1694;224.22;0.0418
2020;Enero;6;317.45;0.1686;224.19;0.0407
2020;Enero;7;318.14;0.1699;223.88;0.0397
2020;Enero;8;317.2;0.1671;224.34;0.0414
2020;Enero;9;317.44;0.164;223.21;0.035
2020;Enero;10;318;0.1657;223.7;0.0326
2020;Enero;13;318.03;0.1663;224.33;0.0407
2020;Enero;14;317.71;0.1658;224.73;0.0337
2020;Enero;15;317.97;0.1665;224.17;0.0246
2020;Enero;16;318.06;0.168;224.58;0.0284
2020;Enero;17;318.74;0.1715;224.5;0.0386
2020;Enero;20;319.33;0.1716;225.13;0.0413
2020;Enero;21;320.22;0.1747;226.05;0.0451
2020;Enero;22;320.18;0.175;226.34;0.0482
2020;Enero;23;320.21;0.1768;226.39;0.0501
2020;Enero;24;320.18;0.1769;226.39;0.0509
2020;Enero;27;320.18;0.1745;226.38;0.049
2020;Enero;28;322.01;0.1811;223.98;0.039
2020;Enero;29;322.82;0.1844;225.38;0.0461
2020;Enero;30;322.59;0.1839;225.9;0.048
2020;Enero;31;323.62;0.1773;225.51;0.0438
2020;Febrero;3;324.62;0.1795;226.29;0.0492
2020;Febrero;4;324.85;0.1789;226.79;0.0583
2020;Febrero;5;326.04;0.1823;226.83;0.0579
2020;Febrero;6;325.51;0.1801;228.01;0.0585
2020;Febrero;7;325.84;0.1804;227.54;0.0568
2020;Febrero;10;326.32;0.1821;227.82;0.058
2020;Febrero;11;326.73;0.1842;228.32;0.0547
2020;Febrero;12;326.01;0.1814;228.87;0.0587
2020;Febrero;13;326.01;0.1841;228.43;0.0575
2020;Febrero;14;326.47;0.1848;228.28;0.0641
2020;Febrero;17;327.46;0.1863;228.57;0.0644
2020;Febrero;18;328.83;0.1902;229.28;0.0682
2020;Febrero;19;328.53;0.1883;230.65;0.074
2020;Febrero;20;328.22;0.1875;230.24;0.0723
2020;Febrero;21;328.19;0.1894;230.05;0.0726
2020;Febrero;24;330.17;0.1929;230.33;0.0725
2020;Febrero;25;330.18;0.1934;231.82;0.081
2020;Febrero;26;328.53;0.1873;231.56;0.0765
2020;Febrero;27;327.21;0.1821;229.86;0.0717
2020;Febrero;28;322.68;0.1656;228.67;0.0641
2020;Marzo;2;325.98;0.1774;224.26;0.0456
2020;Marzo;3;328.81;0.1851;226.87;0.0578
2020;Marzo;4;332.04;0.1958;229.66;0.0711
2020;Marzo;5;332.23;0.1967;232.42;0.0844
2020;Marzo;6;330.53;0.1892;233;0.0873
2020;Marzo;9;327.52;0.1769;231.5;0.0782
2020;Marzo;10;324.63;0.1644;229.3;0.0679
2020;Marzo;11;320.28;0.1449;227.66;0.0602
2020;Marzo;12;306.32;0.0938;222.41;0.0345
2020;Marzo;13;305.2;0.0875;212.48;-0.0109
2020;Marzo;16;290.51;0.0297;211.79;-0.0129
2020;Marzo;17;293.03;0.0397;200.31;-0.0664
2020;Marzo;18;282.49;0.005;205.79;-0.039
2020;Marzo;19;283.97;0.0093;196.3;-0.0817
2020;Marzo;20;294.26;0.0377;200.15;-0.0648
2020;Marzo;23;286.04;0.0104;208.4;-0.0263
2020;Marzo;24;289.32;0.0207;201.31;-0.0595
2020;Marzo;25;297.55;0.0489;206.3;-0.0365
2020;Marzo;26;313.57;0.1094;209.55;-0.0221
2020;Marzo;27;311.39;0.1005;223.37;0.0429
2020;Marzo;30;305.82;0.0797;221.19;0.0044
2020;Marzo;31;306.39;0.0814;217.74;-0.0112
2020;Abril;1;297.07;0.0455;218.42;-0.0135
2020;Abril;2;292.66;0.0301;210.09;-0.0488
2020;Abril;3;292.44;0.0298;204.52;-0.076
2020;Abril;6;291.84;0.026;206.71;-0.0687
2020;Abril;7;301.29;0.0581;207.97;-0.063
2020;Abril;8;304.45;0.0683;213.05;-0.0419
2020;Abril;13;318;0.1166;215.05;-0.0305
2020;Abril;14;319.32;0.1228;226.96;0.0232
2020;Abril;15;321.32;0.1332;224.18;0.0074
2020;Abril;16;320.22;0.1306;228.5;0.037
2020;Abril;17;320.37;0.1292;227.23;0.0268
2020;Abril;20;320.93;0.133;227.09;0.0262
2020;Abril;21;317.94;0.1204;227.46;0.0279
2020;Abril;22;318.3;0.1205;223.6;0.0074
2020;Abril;23;318.64;0.1205;223.65;0.0059
2020;Abril;24;318.93;0.1234;222.55;0.0012
2020;Abril;27;316.38;0.1151;222.68;0.0008
2020;Abril;28;314.85;0.1071;221.73;-0.0035
2020;Abril;29;316.38;0.1093;219.42;-0.0124
2020;Abril;30;316.21;0.1063;222.4;-0.0001
2020;Mayo;4;312.1;0.0944;221.19;-0.0074
2020;Mayo;5;316.26;0.1077;217.28;-0.0249
2020;Mayo;6;317.4;0.1137;220.17;-0.0114
2020;Mayo;7;317.9;0.117;221.86;0.0021
2020;Mayo;8;322.75;0.1331;222.98;0.003
2020;Mayo;11;327.14;0.1503;227.24;0.0221
2020;Mayo;12;327.74;0.1494;231.85;0.0428
2020;Mayo;13;325.53;0.1436;232.13;0.0446
2020;Mayo;14;326.66;0.1464;230.15;0.0358
2020;Mayo;15;326.65;0.1439;230.99;0.0389
2020;Mayo;18;329.19;0.1508;230.97;0.0364
2020;Mayo;19;328.24;0.1461;233.26;0.0466
2020;Mayo;20;328.1;0.1422;232.22;0.0403
2020;Mayo;21;330.23;0.1473;232.05;0.0409
2020;Mayo;22;331.43;0.1525;234.43;0.0285
2020;Mayo;25;331.43;0.1516;235.48;0.0352
2020;Mayo;26;332.43;0.152;227.22;-0.0011
2020;Mayo;27;329.74;0.1416;227.8;0.0014
2020;Mayo;28;328.81;0.1342;225.16;-0.0119
2020;Mayo;29;329.63;0.1359;224.76;-0.0146
2020;Junio;1;327.52;0.1308;225.13;-0.0121
2020;Junio;2;327.92;0.1331;222.8;-0.0223
2020;Junio;3;329.11;0.1374;223.12;-0.0228
2020;Junio;4;327.08;0.1272;224.4;-0.0184
2020;Junio;5;326.17;0.1251;222.81;-0.0254
2020;Junio;8;327.93;0.1241;222.38;-0.0333
2020;Junio;9;327.93;0.1191;223.77;-0.0272
2020;Junio;10;327.77;0.121;223.73;-0.0274
2020;Junio;11;327.75;0.1157;223.53;-0.0288
2020;Junio;12;326.78;0.1085;223.38;-0.034
2020;Junio;15;326.78;0.1065;222.54;-0.025
2020;Junio;16;328.44;0.1015;223.02;-0.0229
2020;Junio;17;327.39;0.1012;224.94;-0.0284
2020;Junio;18;328.15;0.0996;223.53;-0.0387
2020;Junio;19;329.02;0.1031;224.29;-0.0385
2020;Junio;22;328.45;0.0907;225.17;-0.0296
2020;Junio;23;328.75;0.0953;224.72;-0.0315
2020;Junio;24;328.32;0.0933;224.57;-0.0315
2020;Junio;25;329.21;0.0945;223.68;-0.0359
2020;Junio;26;328.26;0.0988;224.07;-0.0335
2020;Junio;30;327.55;0.0987;223.27;-0.0383
2020;Julio;1;327.86;0.0974;222.97;-0.0391
2020;Julio;2;327.19;0.0928;222.43;-0.0425
2020;Julio;3;326.63;0.0882;221.67;-0.046
2020;Julio;6;326.3;0.0835;221.05;-0.0629
2020;Julio;7;326.61;0.0831;220.28;-0.0662
2020;Julio;8;328.04;0.0877;221;-0.063
2020;Julio;9;330.28;0.0924;222.24;-0.0587
2020;Julio;10;330.55;0.0934;224.18;-0.053
2020;Julio;13;330.37;0.0921;224.32;-0.0789
2020;Julio;14;330.68;0.0935;223.03;-0.0842
2020;Julio;15;331.9;0.0964;223.84;-0.0819
2020;Julio;16;333.52;0.093;224.77;-0.0741
2020;Julio;17;336.19;0.1004;225.79;-0.072
2020;Julio;20;336.52;0.095;227.88;-0.0599
2020;Julio;21;335.74;0.0841;227.03;-0.0634
2020;Julio;22;336.47;0.0815;226.75;-0.0657
2020;Julio;23;337.52;0.0858;227.62;-0.0647
2020;Julio;24;339.36;0.0936;228.3;-0.0598
2020;Julio;27;339.21;0.0949;229.67;-0.0562
2020;Julio;29;339.62;0.0947;228.41;-0.0614
2020;Julio;30;340.39;0.0965;228.5;-0.061
2020;Julio;31;340.03;0.1033;228.93;-0.058
2020;Agosto;3;340.07;0.1044;228.41;-0.0513
2020;Agosto;4;339.48;0.106;226.16;-0.0606
2020;Agosto;5;339.65;0.1088;225.88;-0.0621
2020;Agosto;6;336.9;0.0923;229.67;-0.0472
2020;Agosto;7;333.29;0.0765;223.39;-0.0731
2020;Agosto;10;333.77;0.0776;220.7;-0.0861
2020;Agosto;11;335.72;0.0742;219.18;-0.0924
2020;Agosto;12;335.46;0.0698;220.17;-0.089
2020;Agosto;13;335.74;0.0693;220.4;-0.0978
2020;Agosto;14;335.91;0.0699;219.54;-0.0969
2020;Agosto;17;335.98;0.0732;219.93;-0.1035
2020;Agosto;18;335.06;0.0663;220.92;-0.0995
2020;Agosto;19;335.51;0.0699;218.9;-0.1042
2020;Agosto;20;334.62;0.0696;219.87;-0.1002
2020;Agosto;21;334.21;0.0696;219.12;-0.1071
2020;Agosto;24;334.1;0.0683;219.05;-0.1079
2020;Agosto;25;333.55;0.0656;219.32;-0.1068
2020;Agosto;26;334.62;0.0698;218.86;-0.1073
2020;Agosto;27;336.16;0.0732;219.65;-0.1034
2020;Agosto;28;337.1;0.0756;220.77;-0.1055
2020;Agosto;31;338.91;0.0821;221.63;-0.106
2020;Setiembre;1;338.46;0.0812;223.6;-0.098
2020;Setiembre;2;336.8;0.0736;222.14;-0.1029
2020;Setiembre;3;335.67;0.066;220.62;-0.111
2020;Setiembre;4;335.61;0.0639;219.64;-0.1159
2020;Setiembre;7;334.76;0.0577;219.37;-0.1164
2020;Setiembre;8;334.28;0.0595;218.38;-0.1204
2020;Setiembre;9;337.57;0.0706;219.36;-0.1159
2020;Setiembre;10;337.8;0.0702;221.98;-0.106
2020;Setiembre;11;334.97;0.0613;222.38;-0.1043
2020;Setiembre;14;336.23;0.0681;220.18;-0.1062
2020;Setiembre;15;337.09;0.0729;220.87;-0.1034
